end,start,title,longitude,latitude
2016-05-07T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,PASSAGE À DÉCOUVERT 2015,-73.55978,45.51468
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,O' LA TRAVERSÉE FANTASTIQUE,-73.5641087,45.6064833
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,SOUFFLE SYMPHONIQUE,-73.56617,45.509715
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,ROUGE POMPIER,-73.565401,45.509839
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,HEDLEY,-73.571504,45.4960704
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,LE DERNIER SOIR DE COUTELLERIE,-73.55957,45.52543
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,TOUNKARA-LAVOIE TRIO,-73.69133,45.51436
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,ORCHESTRE MÉTROPOLITAIN | LA SYMPHONIE FANTASTIQUE,-73.56617,45.509715
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,SAMIAN,-73.59443,45.43099
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,TINA-ÈVE EN FORMATION TRIO,-73.59827,45.54739
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,BEARS OF LEGEND,-73.42220,45.82869
2016-04-03T00:00:00.000-0400,2016-04-03T00:00:00.000-0400,PILLOW TALK,-73.55666,45.50356
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,LE CLAVECIN HISTORIQUE KIRKMAN 1772,-73.56900,45.51349
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,LOOPS,-73.83893,45.64241
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,WILLOWS WILLOWS,-73.4944,45.6677093506
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,LES MEILLEURS COURTS MÉTRAGES DE LA BERLINALE,-73.556446,45.501429
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,IRON FIST & KILL OF RIGHTS & ANGER INC.,-73.56317,45.50958
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,CALEB SYNAN,-73.584268,45.491092
2016-07-03T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,SÉBASTIEN GAUDETTE - PAGE BLANCHE,-73.4936,45.6627
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,LES BROS,-73.725271,45.523285
2016-06-05T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,MA VIE EST UN BUNKER,-73.58243,45.52456
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,EXPO FRANCHISE,-73.56097,45.50386
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,JOURNÉE KINO: VIENS DÉCOUVRIR L'ENVERS DU DÉCOR!,-73.4944,45.6677093506
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,LES ÉTOILES DU BALLET DE L'OPÉRA TCHAÏKOVSKI DE PERM,-73.60895,45.52011
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,ANTBOY,-73.69133,45.51436
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,SUITES CURIEUSES,-73.58243,45.52456
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,NEKROGOBLIKON & PSYCHOSTICK & URIZEN & CRIMSON SHADOWS,-73.56317,45.50958
2016-04-19T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,CREATIVE CONTROL,-73.556446,45.501429
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,TRANSMISSION INVITE,-73.56900,45.51349
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,STEVE TROTTIER,-73.5681847,45.50568
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,VALÉRIE BLAIS,-74.13357,45.25324
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,SYLVAIN LAROCQUE EN RODAGE,-73.86746,45.48331
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,DANSE 2 -  LES BALLETS JAZZ DE MONTRÉAL,-73.68992,45.43354
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,THE SEASONS,-73.25635,45.30578
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,DROP IN BASS,-73.56010,45.51350
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,LAURENCE JALBERT,-73.44088,45.44084
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,DE LAS VEGAS À MONTRÉAL AVEC JEAN PARAY,-73.56686,45.50641
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,ARIANE MOFFATT,-73.57520,45.48290
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,HOMMAGE À FRANKIE VALLI & THE BEACH BOYS (AVEC SOUPER),-73.60509,45.52351
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,TEVET SELA QUARTET,-73.57637,45.49541
2016-04-24T00:00:00.000-0400,2016-04-24T00:00:00.000-0400,LES POURQUOI 2 : LE RETOUR DU GRAND ROUX,-73.60895,45.52011
2016-04-24T00:00:00.000-0400,2016-04-24T00:00:00.000-0400,IMMIGRANT DE L'INTÉRIEUR / DYNAMO THÉÂTRE,-73.61464,45.55823
2016-04-24T00:00:00.000-0400,2016-04-24T00:00:00.000-0400,PRESTO, MAMBO / ORCHESTRE SYMPHONIQUE DE MONTRÉAL,-73.56617,45.509715
2016-04-24T00:00:00.000-0400,2016-04-24T00:00:00.000-0400,FIERRO, L’ÉTÉ DES SECRETS,-73.56262,45.51382
2016-04-24T00:00:00.000-0400,2016-04-24T00:00:00.000-0400,MA MÈRE EST UN POISSON ROUGE,-74.13357,45.25324
2016-04-24T00:00:00.000-0400,2016-04-24T00:00:00.000-0400,IMAGES,-73.56900,45.51349
2016-04-24T00:00:00.000-0400,2016-04-24T00:00:00.000-0400,LA CHORALE CROIRE EN SPECTACLE,-73.59827,45.54739
2016-04-24T00:00:00.000-0400,2016-04-24T00:00:00.000-0400,DUOS ET DUELS - VALÉRIE MILOT ET ANTOINE BAREIL,-73.725271,45.523285
2016-04-24T00:00:00.000-0400,2016-04-24T00:00:00.000-0400,THE BODY OF EVIDENCE STAGE SHOW,-73.56317,45.50958
2016-04-24T00:00:00.000-0400,2016-04-24T00:00:00.000-0400,LA FLEUVE,-73.603663,45.542824
2016-04-03T00:00:00.000-0400,2016-04-03T00:00:00.000-0400,FRANCIS GALLANT | CONCERT INTIME,-73.56561,45.50794
2016-04-03T00:00:00.000-0400,2016-04-03T00:00:00.000-0400,SUNDAY NIGHT IMPROV,-73.56153,45.51236
2016-04-11T00:00:00.000-0400,2016-04-11T00:00:00.000-0400,ARCHIPEL,-73.55917,45.51506
2016-04-25T00:00:00.000-0400,2016-04-25T00:00:00.000-0400,ROCK ‘N’ ROLL HIGH SCHOOL,-73.603273,45.52297
2016-04-25T00:00:00.000-0400,2016-04-25T00:00:00.000-0400,PEACE TO US IN OUR DREAMS,-73.556446,45.501429
2016-04-25T00:00:00.000-0400,2016-04-25T00:00:00.000-0400,SICARIO,-73.60895,45.52011
2016-04-04T00:00:00.000-0400,2016-04-04T00:00:00.000-0400,SESSIONS DE MUSIQUE TRADITIONNELLE À L'ESCALIER,-73.55917,45.51506
2016-04-26T00:00:00.000-0400,2016-04-26T00:00:00.000-0400,LES MOMENTS CRÉATIFS | ET LA LUMIÈRE FUT!,-73.568984,45.507828
2016-04-26T00:00:00.000-0400,2016-04-26T00:00:00.000-0400,DINA GILBERT & LES MUSIQUES DE FILM | ORCHESTRE SYMPHONIQUE DE MONTRÉAL,-73.56617,45.509715
2016-04-26T00:00:00.000-0400,2016-04-26T00:00:00.000-0400,LE MYSTÈRE MACPHERSON,-73.62089,45.61668
2016-04-24T00:00:00.000-0400,2016-04-24T00:00:00.000-0400,CHARLES RICHARD-HAMELIN,-73.59443,45.43099
2016-04-26T00:00:00.000-0400,2016-04-26T00:00:00.000-0400,ULTRASONS,-73.61024,45.50931
2016-04-26T00:00:00.000-0400,2016-04-26T00:00:00.000-0400,LES CANADIENS ET LA GUERRE DE 1756-1763,-73.55599,45.47594
2016-04-26T00:00:00.000-0400,2016-04-26T00:00:00.000-0400,BLACK,-73.556446,45.501429
2016-04-26T00:00:00.000-0400,2016-04-26T00:00:00.000-0400,FABIEN CLOUTIER | ASSUME,-73.60895,45.52011
2016-04-26T00:00:00.000-0400,2016-04-26T00:00:00.000-0400,VOLKSMOBILES - COLLECTIF9,-73.61436,45.47527
2016-04-26T00:00:00.000-0400,2016-04-26T00:00:00.000-0400,LA DEUXIÈME SORTIE PUBLIC DES FINISSANTS DE L'ENH,-73.565401,45.509839
2016-04-26T00:00:00.000-0400,2016-04-26T00:00:00.000-0400,SYSTÈME DÉFECTUEUX | MARTIN TURGEON,-73.60020,45.53470
2016-06-10T00:00:00.000-0400,2016-04-27T00:00:00.000-0400,OMBRES...LUMIÈRES?,-73.56900,45.51349
2016-04-27T00:00:00.000-0400,2016-04-27T00:00:00.000-0400,INVENTER LA CITÉ RÉPUBLICAINE: IDENTITÉS LOCALES, RÉSISTANCES, INSURRECTIONS, 1770-1848,-73.56044,45.51381
2016-04-27T00:00:00.000-0400,2016-04-27T00:00:00.000-0400,15 ANS DE CRÉATION DE MOUVEMENT PERPÉTUEL,-73.61436,45.47527
2016-04-27T00:00:00.000-0400,2016-04-27T00:00:00.000-0400,UN MOMENT ANNE,-73.56900,45.51349
2016-04-27T00:00:00.000-0400,2016-04-27T00:00:00.000-0400,SERGE YVAN BOURQUE -PAS BRILLANT MAIS LUMINEUX,-73.4944,45.6677093506
2016-04-27T00:00:00.000-0400,2016-04-27T00:00:00.000-0400,CINÉMA CABARET : BLUE VELVET (30E ANNIVERSAIRE),-73.556446,45.501429
2016-04-27T00:00:00.000-0400,2016-04-27T00:00:00.000-0400,STICK MEN,-73.57215,45.51450
2016-06-12T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,NOUVEAUX REGARDS SUR L'ART IMPRIMÉ,-73.62847,45.53121
2016-05-06T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,FESTIVAL DU JAMAIS LU,-73.60794,45.55007
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,JOURNÉES DE L’ENTREPRENEURIAT FÉMININ (JEF),-73.5759405,45.5009902
2016-04-06T00:00:00.000-0400,2016-04-06T00:00:00.000-0400,LE RHINOCÉROS PAR PHI,-73.556446,45.501429
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,TU DOIS AVOIR SI FROID,-74.13357,45.25324
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,LES ZURBAINS 2016,-73.5337,45.5515
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,PLAYTEST NIGHT,-73.568318,45.505719
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,BOUFFE,-73.56596,45.51423
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,OPERAMANIA - PROGRAMME DOUBLE,-73.6086559,45.5093394
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,SCHUBERT: LE GRAND VOYAGE-III,-73.56900,45.51349
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,REFLETS MODERNES DU PIANO ROMANTIQUE,-73.57988,45.49855
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,LA BIOMIMETISME OU L'ART D'IMITER LA NATURE,-73.5406723022,45.5511283875
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,LES JEUDIS MOTOWN, SOUL ET RNB | UN HOMMAGE AUX GRANDS IMMORTELS,-73.567971,45.505140
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,THE SEASONS & MAMIHLAPINATAPAI & GNAWA | DANSE DANSE,-73.56561,45.50794
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,ANTOINE TAMESTIT,-73.56617,45.509715
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,ROMÉO ET JULIETTE - JEUNESSES MUSICALES DU CANADA,-73.55261,45.53302
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,VINGT DOIGTS | UN PIANO,-73.4706389,45.7507598
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,SOLEY TRIO (BABAZ-RONEY-MATEY),-73.57637,45.49541
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,TE TENIR CONTRE MOI,-73.56117,45.52325
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,STEVE HILL,-73.565401,45.509839
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,COLLOQUE DES ÉTUDIANT.E.S DES CYCLES SUPÉRIEURS EN SCIENCES DE L'ENVIRONNEMENT,-73.560832,45.512577
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,SCHMUTTLAND, POUR UNE UTOPIE DURABLE,-73.5700686,45.5250956
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,ÉCRIS-TU? LE LITTÉRAIRE NUMÉRIQUE SUR SCÈNE,-73.56361,45.52045
2016-04-27T00:00:00.000-0400,2016-04-27T00:00:00.000-0400,TEACHER IN THE HOUSE AU PICCOLO,-73.60509,45.52351
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,IMMIGRANT DE L'INTÉRIEUR - DYNAMO THÉÂTRE,-73.61459,45.54387
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,LE BLUES TRADITIONNEL... ET SES INFLUENCES SUR LE FOLK, LE COUNTRY ET LE JAZZ,-73.62089,45.61668
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,LES COWBOYS FRINGANTS,
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,BORI: LA DERNIÈRE RÉPÉTITION - 20 ANS,-73.60895,45.52011
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,50 SHADES! LA PARODIE MUSICALE,-73.42220,45.82869
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,SAO PAULO COMPANHIA DE DANÇA (BRÉSIL),-73.56561,45.50794
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,THE WALL THEATER EXPERIENCE,-73.565401,45.509839
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,RACHID BADOURI RECHARGE,-73.56264,45.51462
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,VINCENT C,-74.13357,45.25324
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,AMON AMARTH,-73.56337,45.51053
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,RICK L. BLUES | DE CHICAGO À NEW-ORLEANS,-73.567971,45.505140
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,RADIOTHÉRAPIE - DRAMATIK,-73.66208,45.55345
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,OBSOLETE MANKIND & NECROT & SKULLSHITTER - PRESENTED BY GRIMPOSIUM AND BROKEN BOARD,-73.56317,45.50958
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,ARTHUR SIMEON,-73.584268,45.491092
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,JOSH RAGER QUARTET,-73.57637,45.49541
2016-06-18T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,CULTURE SHIFT,-73.59697,45.53335
2016-05-22T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,TRACÉS SUR CARBONE - MARC LAFOREST,-73.5233535767,45.5957374573
2016-05-22T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,ARTEFACTS - BIENNEALE DE L'AQÉSAP,-73.5233535767,45.5957374573
2016-07-09T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,EST-CE QUE L’HUÎTRE DORT ?,-73.5673,45.5058
2016-06-04T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,MAUDE BERNIER CHABOT-VÉRONIQUE CHAGNON-CÔTÉ,-73.5673,45.5058
2016-04-30T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,VERNISSAGE : ARTEFACTS - BIENNALE DE L'AQÉSAP,-73.5233535767,45.5957374573
2016-04-30T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,VERNISSAGE : TRACÉS SUR CARBONE - MARC LAFOREST,-73.5233535767,45.5957374573
2016-04-30T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,CONTES ARBOURS,-73.71625,45.55793
2016-04-30T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,TRANSFERT,-73.577537,45.651367
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,KEVIN BAZINET,
2016-04-30T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,JÉSUS DE MONTRÉAL,-73.5681847,45.50568
2016-04-05T00:00:00.000-0400,2016-04-05T00:00:00.000-0400,PLYWOOD,-73.55428,45.53009
2016-04-30T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,2ÈME ÉDITION | JOURNÉE INTERNATIONALE DU JAZZ À MTL,-73.61621,45.50602
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,LE PRINCE DES JOUISSEURS,-72.94581,45.62333
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,LE PHILIP GLASS ENSEMBLE | ORCHESTRE SYMPHONIQUE DE MONTRÉAL,-73.56617,45.509715
2016-04-30T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,ADIEU JE RESTE!,-73.42220,45.82869
2016-04-27T00:00:00.000-0400,2016-04-27T00:00:00.000-0400,POUR,-73.57367,45.51498
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,TOURNOI DE L'IMPRO CIRQUE,-73.61464,45.55823
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,L'IMPRO CIRQUE,-73.61464,45.55823
2016-04-30T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,FRANÇOIS MORENCY,-73.44088,45.44084
2016-04-30T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,STICKY FINGERS,-73.56686,45.50641
2016-04-30T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,ERIN COSTELO | LANCEMENT D'ALBUM,-73.57637,45.49541
2016-06-05T00:00:00.000-0400,2016-05-01T00:00:00.000-0400,SANTIAGO TAVERA - STEREO LINEAR BALANCE,-73.59556,45.45772
2016-10-30T00:00:00.000-0400,2016-05-01T00:00:00.000-0400,LE MIEL DU RÉFECTOIRE,-73.55599,45.47594
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,SALON NATIONAL DE LA FEMME,-73.56097,45.50386
2016-05-01T00:00:00.000-0400,2016-05-01T00:00:00.000-0400,UN DIMANCHE AU SEGAL,-73.63633,45.48855
2016-05-01T00:00:00.000-0400,2016-05-01T00:00:00.000-0400,AZUR ET ASMAR,-73.56262,45.51382
2016-05-01T00:00:00.000-0400,2016-05-01T00:00:00.000-0400,CONFIDENCES À ALLAH,-73.57293,45.53115
2016-05-01T00:00:00.000-0400,2016-05-01T00:00:00.000-0400,KHUMBA,-73.60895,45.52011
2016-05-01T00:00:00.000-0400,2016-05-01T00:00:00.000-0400,RÉCITAL VOIX ET PIANO,-73.56900,45.51349
2016-05-01T00:00:00.000-0400,2016-05-01T00:00:00.000-0400,3E ÉDITION FESTIVAL DES MOTS,-73.5681847,45.50568
2016-05-01T00:00:00.000-0400,2016-05-01T00:00:00.000-0400,LES JOURS GRIS,-73.57367,45.51498
2016-05-01T00:00:00.000-0400,2016-05-01T00:00:00.000-0400,CLÉMENCE DESROCHERS,-73.44088,45.44084
2016-05-01T00:00:00.000-0400,2016-05-01T00:00:00.000-0400,THE MILE END POETS’ FESTIVAL: MADE TO BREAK,-73.5905276,45.5221154
2016-05-01T00:00:00.000-0400,2016-05-01T00:00:00.000-0400,HOPSIN,-73.56010,45.51350
2016-05-02T00:00:00.000-0400,2016-05-02T00:00:00.000-0400,LECTURE PUBLIQUE | 60E ANNIVERSAIRE,-73.57403,45.51632
2016-05-02T00:00:00.000-0400,2016-05-02T00:00:00.000-0400,LE TOUT NOUVEAU TESTAMENT,-73.60895,45.52011
2016-05-02T00:00:00.000-0400,2016-05-02T00:00:00.000-0400,TORI KELLY,-73.56337,45.51053
2016-04-04T00:00:00.000-0400,2016-04-04T00:00:00.000-0400,LES FEMMELETTES,-73.60700,45.54251
2016-05-08T00:00:00.000-0400,2016-05-03T00:00:00.000-0400,EXPOSITION - CRÉATIV'ART FÊTE SES 25 ANS AVEC NOUS,-73.64934,45.54986
2016-05-03T00:00:00.000-0400,2016-05-03T00:00:00.000-0400,DÉRAPAGE 16,-73.56262,45.51382
2016-05-03T00:00:00.000-0400,2016-05-03T00:00:00.000-0400,ABÉCÉDAIRE DU CORPS DANSANT  A-ACTION, B-BLESSURES, M-MUSCLES,-73.5682,45.5205726624
2016-05-03T00:00:00.000-0400,2016-05-03T00:00:00.000-0400,CLUB DE THÉÂTRE DE PREMIÈRE CLASSE,-73.63633,45.48855
2016-04-03T00:00:00.000-0400,2016-04-03T00:00:00.000-0400,LES GRANDS EXPLORATEURS | HAWAII, LES ÎLES DU BONHEUR,-73.42220,45.82869
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,UNITÉ MODÈLE,-73.57417,45.51983
2016-05-03T00:00:00.000-0400,2016-05-03T00:00:00.000-0400,PIANO PREMIER PRIX,-73.57305,45.50563
2016-04-30T00:00:00.000-0400,2016-04-30T00:00:00.000-0400,MARIE-THÉRÈSE FORTIN CHANTE BARBARA,-73.60895,45.52011
2016-05-03T00:00:00.000-0400,2016-05-03T00:00:00.000-0400,TRIO JONATHAN TURGEON,-73.57637,45.49541
2016-05-03T00:00:00.000-0400,2016-05-03T00:00:00.000-0400,LES MOMENTS CRÉATIFS | VINYLE ET ABSTRACTION,-73.568984,45.507828
2016-05-04T00:00:00.000-0400,2016-05-04T00:00:00.000-0400,L'ART PUBLIC: LES DÉFIS DE LA CRÉATION,-71.2513161,46.7892474
2016-05-04T00:00:00.000-0400,2016-05-04T00:00:00.000-0400,LA RELÈVE JAZZ PRISE 1- PRISE 2,-73.59827,45.54739
2016-05-04T00:00:00.000-0400,2016-05-04T00:00:00.000-0400,LE DOMINION DE SETH,-73.5781478882,45.650226593
2016-05-04T00:00:00.000-0400,2016-05-04T00:00:00.000-0400,MURRAY PERAHIA, PIANO,-73.56617,45.509715
2016-05-14T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,EXPOSITION ANNUELLE, CLUB PHOTO DE LASALLE,-73.59443,45.43099
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,LES SOIRÉES LA GUILDE,-73.568318,45.505719
2017-03-26T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,CURIOSITÉS,-73.53708,45.51508
2016-05-15T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,LE PRINTEMPS DU DESIGN,-73.56206,45.51312
2016-05-29T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,TERRITOIRE URBAIN - ACADÉMIE DUNTON (TRAVAUX DES ÉLÈVES),-73.5233535767,45.5957374573
2016-05-15T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,L'ANNUEL DU DESIGN,-73.56206,45.51312
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,VERNISSAGE : TERRITOIRE URBAIN - ACADÉMIE DUNTON (TRAVAUX DES ÉLÈVES),-73.5233535767,45.5957374573
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,SIXTRUM_CONNEXIONS,-73.5750107,45.506136
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,MAXIME LANDRY,-73.5812,45.6054
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,OKTOPUS - FÊTE KLEZMER,-73.597069,45.5876
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,UN CONCERT POUR LA VIE,-73.55957,45.52543
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,LE RETOUR DE L'ENFANT PRODIGE ET L'UNIVERS ROMANTIQUE,-73.57988,45.49855
2016-05-04T00:00:00.000-0400,2016-05-04T00:00:00.000-0400,DON QUIXOTE / BALLET NACIONAL DE CUBA - LES GRANDS BALLETS,-73.56561,45.50794
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,LES LETTRES D'AMOUR,-73.59096,45.52208,
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,PRIX NUMIX 2016,-73.56250,45.50916
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,LES HAUT-PARLEURS,-73.71625,45.55793
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,RENDEZ-VOUS BISTRO,-73.4944,45.6677093506
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,DEATH FROM ABOVE 1979,-73.56337,45.51053
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,PRIEUR & LANDRY, BLUE CHEESE & MACHINE GÉANTES,-73.56593,45.51630
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,CAROLYN FE,-73.57637,45.49541
2016-05-22T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,LES OEUVRES DES ÉLÈVES DES ACTIVITÉS PARASCOLAIRES DES ÉCOLES PRIMAIRES DE POINTE-AUX-TREMBLES,-73.4944,45.6677093506
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,VISIBLE MEANING: SIGNS VS. GESTURES,-73.560832,45.512577
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,KIWI,-73.56596,45.51423
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,L'ORCHESTRE SYMPHONIQUE DES JEUNES DE MONTRÉAL & LES PETITS CHANTEURS DU MONT-ROYAL & CHARLOTTE CARDIN,-73.564843,45.503537
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,DANYS HAMEL - MINI CIRQUE,-73.5641087,45.6064833
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,CAR C'EST PAR LA FRAGILITÉ QUE LA RÉVOLUTION OEUVRE,-73.56250,45.50916
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,LOUIS-JEAN CORMIER,
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,PATRICK WATSON,-74.13357,45.25324
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,DEBBIE LYNCH-WHITE,-73.49539,45.53696
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,ANATOMIE D'UN SOUFFLE | DANSE DANSE,-73.56617,45.509715
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,VIDEO PHASE PRÉSENTE LUMENS,-73.5681847,45.50568
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,FLORENCE K,-73.89729,45.55828
